doc,topic1,topic2,topic3,topic4,topic5,topic6,catogory
5759,0.2735819,0.04622598,0.007883068,0.614299721,0.051135018,0.006874313,4
5760,0.371391998,0.003715952,0.004914678,0.106844885,0.006776478,0.50635601,3
5761,0.914384961,0.006210395,0.050168798,0.010747729,0.011325392,0.007162725,1
5762,0.515175802,0.00596033,0.007883068,0.010314965,0.010869367,0.449796468,3
5763,0.727629085,0.077385927,0.013196876,0.152083795,0.018196176,0.011508141,1
5764,0.55551961,0.039931789,0.002483368,0.256943697,0.028793551,0.116327984,4
5765,0.203102546,0.016754284,0.248529782,0.481736506,0.030553422,0.019323461,0
5766,0.821657493,0.025368217,0.033551732,0.043902314,0.04626195,0.029258294,1
5767,0.923956211,0.00551611,0.044560226,0.009546197,0.01005928,0.006361975,4
5768,0.553323634,0.179977326,0.001941552,0.210801402,0.052262985,0.001693102,0
5769,0.467899367,0.038597836,0.051049085,0.066797534,0.331139576,0.044516602,0
5770,0.239621639,0.009347936,0.01236348,0.07932856,0.648556994,0.010781391,5
5771,0.029989505,0.219737798,0.003271936,0.722923483,0.021224034,0.002853244,4
5772,0.168221698,0.001482697,0.021994041,0.803887629,0.002703874,0.001710061,4
5773,0.351873594,0.005317939,0.042959359,0.009203241,0.584512451,0.006133416,3
5774,0.862917616,0.001685263,0.002228911,0.014301496,0.105538051,0.013328664,1
5775,0.458205091,0.003811637,0.00504123,0.52159494,0.006950972,0.004396131,4
5776,0.938186161,0.00879267,0.011629092,0.015216622,0.016034476,0.010140978,1
5777,0.166270621,0.005133513,0.006789529,0.598444064,0.009361569,0.214000705,4
5778,0.410925014,0.048165391,0.008213802,0.010747729,0.011325392,0.510622672,3
5779,0.759986659,0.00879267,0.011629092,0.015216622,0.194233978,0.010140978,1
5780,0.010339342,0.379358377,0.00254801,0.042378735,0.563153582,0.002221954,2
5781,0.301699427,0.005729623,0.007577938,0.435693632,0.242691153,0.006608229,4
5782,0.018123025,0.003376867,0.209781296,0.028656803,0.736167318,0.003894691,5
5783,0.044542816,0.008299671,0.010977056,0.014363437,0.015135434,0.906681586,3
5784,0.929230609,0.005133513,0.006789529,0.008884073,0.044041568,0.005920709,2
5785,0.728651216,0.038597836,0.051049085,0.066797534,0.070387728,0.044516602,0
5786,0.241714571,0.007462803,0.614859451,0.113746687,0.013609305,0.008607182,0
5787,0.203102546,0.016754284,0.022159036,0.028995015,0.37010954,0.358879579,3
5788,0.295629535,0.011532874,0.015253255,0.019958826,0.176854705,0.480770806,3
5789,0.650279763,0.025368217,0.033551732,0.043902314,0.217639679,0.029258294,0
5790,0.324889443,0.008299671,0.235254358,0.070432762,0.127274085,0.233849682,5
5791,0.581787157,0.365191674,0.011629092,0.015216622,0.016034476,0.010140978,2
5792,0.716504054,0.00596033,0.007883068,0.251908867,0.010869367,0.006874313,1
5793,0.912071457,0.01250734,0.016542074,0.021645241,0.022808616,0.014425272,3
5794,0.207147518,0.299349685,0.051049085,0.327549382,0.070387728,0.044516602,4
5795,0.686317729,0.001131388,0.001496361,0.307686423,0.002063219,0.00130488,4
5796,0.067124603,0.01250734,0.016542074,0.782097409,0.107303302,0.014425272,4
5797,0.847749788,0.021656735,0.028642966,0.037479212,0.039493622,0.024977676,1
5798,0.408836554,0.460569969,0.028642966,0.037479212,0.039493622,0.024977676,2
5799,0.323181889,0.009978061,0.013196876,0.286899527,0.355235506,0.011508141,4
5800,0.428920366,0.006482363,0.53408112,0.011218397,0.011821357,0.007476397,0
5801,0.694803968,0.002651115,0.003506336,0.004588028,0.004834622,0.289615931,2
5802,0.493097419,0.008299671,0.347393008,0.014363437,0.127274085,0.00957238,1
5803,0.080774663,0.421758843,0.019905971,0.026046888,0.027446841,0.424066794,2
5804,0.867181693,0.018892656,0.024987225,0.032695689,0.034452997,0.021789741,1
5805,0.977028891,0.001666292,0.00220382,0.00288369,0.014295497,0.001921809,1
5806,0.07586315,0.004018594,0.005314949,0.115546774,0.414549069,0.384707464,3
5807,0.408836554,0.021656735,0.028642966,0.476392446,0.039493622,0.024977676,1
5808,0.467899367,0.038597836,0.051049085,0.066797534,0.331139576,0.044516602,0
5809,0.413825194,0.007859021,0.11657919,0.013600846,0.439071589,0.009064159,5
5810,0.48959803,0.01250734,0.016542074,0.359623982,0.022808616,0.098919957,4
5811,0.635972754,0.00596033,0.007883068,0.211643217,0.131666319,0.006874313,1
5812,0.172244044,0.436428859,0.078885269,0.188832791,0.117475622,0.006133416,0
5813,0.307524305,0.025368217,0.033551732,0.558035502,0.04626195,0.029258294,0
5814,0.16561268,0.013661679,0.202654689,0.023642944,0.578671385,0.015756623,5
5815,0.356968224,0.006779241,0.008966152,0.011732176,0.607735407,0.007818801,5
5816,0.262532143,0.021656735,0.174947377,0.476392446,0.039493622,0.024977676,4
5817,0.929852683,0.009978061,0.013196876,0.017268062,0.018196176,0.011508141,4
5818,0.030749836,0.121850876,0.007577938,0.087329871,0.668469082,0.084022398,2
5819,0.681678586,0.009347936,0.01236348,0.016177567,0.017047069,0.263385361,3
5820,0.229024803,0.146524034,0.024987225,0.032695689,0.544978508,0.021789741,2
5821,0.047188652,0.00879267,0.13042876,0.015216622,0.431833314,0.366539982,3
5822,0.467899367,0.038597836,0.051049085,0.327549382,0.070387728,0.044516602,0
5823,0.390589755,0.009978061,0.552459805,0.017268062,0.018196176,0.011508141,0
5824,0.365923624,0.009347936,0.01236348,0.584536499,0.017047069,0.010781391,4
5825,0.207147518,0.038597836,0.051049085,0.327549382,0.070387728,0.305268451,0
5826,0.36498605,0.080045465,0.081824903,0.084075552,0.345441377,0.043626653,1
5827,0.080774663,0.015050758,0.121582993,0.026046888,0.434154926,0.322389773,5
5828,0.340406511,0.005729623,0.007577938,0.203451125,0.203984068,0.238850736,3
5829,0.320608659,0.01250734,0.016542074,0.275129297,0.107303302,0.267909328,0
5830,0.06945692,0.354093383,0.007577938,0.009915703,0.010448646,0.548507411,3
5831,0.591676019,0.194054914,0.141055178,0.006954591,0.007328382,0.058930915,0
5832,0.77605385,0.047909493,0.004366594,0.072625586,0.028324738,0.070719739,1
5833,0.78477225,0.030614935,0.040490985,0.052982301,0.055829962,0.035309567,1
5834,0.78477225,0.030614935,0.040490985,0.052982301,0.055829962,0.035309567,0
5835,0.52268882,0.007713405,0.008034239,0.377976609,0.082439857,0.001147068,4
5836,0.320195562,0.275499052,0.005314949,0.006954591,0.061624474,0.330411372,0
5837,0.257905629,0.013661679,0.018068791,0.023642944,0.670964334,0.015756623,5
5838,0.739550315,0.018892656,0.024987225,0.160327066,0.034452997,0.021789741,1
5839,0.934282556,0.009347936,0.01236348,0.016177567,0.017047069,0.010781391,1
5840,0.073319731,0.013661679,0.11036174,0.577400638,0.209499589,0.015756623,4
5841,0.086125196,0.19908867,0.393364596,0.012295274,0.300932191,0.008194072,5
5842,0.044542816,0.008299671,0.010977056,0.687195341,0.18334341,0.065641706,4
5843,0.457997621,0.009978061,0.013196876,0.017268062,0.355235506,0.146323874,5
5844,0.947535338,0.007462803,0.009870223,0.012915149,0.013609305,0.008607182,1
5845,0.190740063,0.002393871,0.003166108,0.117347219,0.683591781,0.002760958,5
5846,0.126719066,0.003912381,0.005174473,0.006770778,0.773619453,0.08380385,5
5847,0.038129183,0.775040828,0.009396492,0.012295274,0.156944152,0.008194072,2
5848,0.601952242,0.065809992,0.317670246,0.005355335,0.005643171,0.003569014,4
5849,0.030749836,0.237972129,0.007577938,0.048622787,0.010448646,0.664628665,3
5850,0.792513811,0.015050758,0.121582993,0.026046888,0.027446841,0.017358709,4
5851,0.658587401,0.01250734,0.016542074,0.021645241,0.022808616,0.267909328,2
5852,0.792513811,0.015050758,0.019905971,0.127723909,0.027446841,0.017358709,1
5853,0.924782427,0.010699276,0.014150748,0.0185162,0.019511398,0.012339951,1
5854,0.743082086,0.01250734,0.185531445,0.021645241,0.022808616,0.014425272,1
5855,0.478902034,0.025368217,0.204929461,0.043902314,0.04626195,0.200636023,1
5856,0.567429054,0.005317939,0.007033449,0.404388251,0.009697892,0.006133416,4
5857,0.910133466,0.004374904,0.005786202,0.007571223,0.067088433,0.005045772,1
5858,0.701445377,0.021656735,0.028642966,0.183783623,0.039493622,0.024977676,4
5859,0.285060027,0.006210395,0.385808762,0.010747729,0.305010361,0.007162725,0
5860,0.341335763,0.400613075,0.008573504,0.011218397,0.230782863,0.007476397,2
5861,0.769029409,0.016754284,0.022159036,0.142180388,0.030553422,0.019323461,1
5862,0.360732727,0.007859021,0.11657919,0.013600846,0.12051679,0.380711425,3
5863,0.175815804,0.001647744,0.002179288,0.804320381,0.014136367,0.001900416,4
5864,0.929852683,0.009978061,0.013196876,0.017268062,0.018196176,0.011508141,1
5865,0.031626234,0.084474223,0.661883465,0.080322888,0.131589048,0.010104142,0
5866,0.207147518,0.299349685,0.051049085,0.066797534,0.331139576,0.044516602,0
5867,0.020456358,0.235560966,0.00504123,0.006596431,0.727948884,0.004396131,5
5868,0.207147518,0.038597836,0.051049085,0.327549382,0.331139576,0.044516602,0
5869,0.420112597,0.004508143,0.005962422,0.555996263,0.008221133,0.005199442,4
5870,0.812288364,0.003455701,0.004570473,0.122707248,0.052992601,0.003985614,1
5871,0.862444817,0.009978061,0.080604742,0.017268062,0.018196176,0.011508141,0
5872,0.220347329,0.004800547,0.006349152,0.397475188,0.008754366,0.362273419,2
5873,0.37112725,0.030614935,0.040490985,0.4666273,0.055829962,0.035309567,0
5874,0.8467038,0.057878572,0.060285992,0.012915149,0.013609305,0.008607182,1
5875,0.381873243,0.002855696,0.293156319,0.178569719,0.082375541,0.061169482,2
5876,0.156681467,0.288646298,0.291323683,0.126502087,0.127274085,0.00957238,2
5877,0.103011196,0.004018594,0.711164139,0.006954591,0.170216657,0.004634823,0
5878,0.354148436,0.262895701,0.002687943,0.374217737,0.003706202,0.002343981,0
5879,0.047188652,0.00879267,0.011629092,0.312215792,0.610032816,0.010140978,5
5880,0.073319731,0.013661679,0.018068791,0.208228842,0.024913691,0.661807266,3
5881,0.525405487,0.009978061,0.013196876,0.421715259,0.018196176,0.011508141,1
5882,0.255774023,0.684056721,0.013196876,0.017268062,0.018196176,0.011508141,0
5883,0.48959803,0.01250734,0.016542074,0.021645241,0.276292673,0.183414643,5
5884,0.780222199,0.010699276,0.014150748,0.163076429,0.019511398,0.012339951,2
5885,0.941419946,0.004249315,0.005620099,0.007353878,0.036455838,0.004900924,1
5886,0.324889443,0.008299671,0.459531659,0.182571413,0.015135434,0.00957238,5
5887,0.311170327,0.006779241,0.008966152,0.332317453,0.332948027,0.007818801,1
5888,0.418821627,0.010699276,0.014150748,0.090796314,0.019511398,0.446020637,3
5889,0.050168662,0.072498929,0.01236348,0.016177567,0.838009971,0.010781391,5
5890,0.823051079,0.006482363,0.008573504,0.098803,0.011821357,0.051268699,1
5891,0.106934697,0.114821408,0.294318227,0.050321615,0.095236653,0.3383674,0
5892,0.467899367,0.038597836,0.311800933,0.066797534,0.070387728,0.044516602,4
5893,0.026627192,0.038479059,0.375255657,0.0085863,0.243671053,0.30738074,3
5894,0.395320889,0.00496145,0.040079569,0.176174344,0.009047791,0.374415957,3
5895,0.034789654,0.006482363,0.621665723,0.011218397,0.143198261,0.182645603,3
5896,0.464355064,0.000740737,0.186132382,0.126385091,0.221532401,0.000854325,3
5897,0.467899367,0.038597836,0.051049085,0.327549382,0.070387728,0.044516602,0
5898,0.132957862,0.001106027,0.001462819,0.084104811,0.779092851,0.00127563,5
5899,0.494666772,0.001266958,0.104384558,0.224728536,0.156373787,0.018579388,4
5900,0.640690324,0.14601454,0.028969342,0.001768721,0.174473921,0.008083153,2
5901,0.086125196,0.007104618,0.009396492,0.684239457,0.204940165,0.008194072,4
5902,0.06945692,0.508921721,0.394648782,0.009915703,0.010448646,0.006608229,2
5903,0.057421055,0.010699276,0.014150748,0.090796314,0.742312541,0.084620066,5
5904,0.156681467,0.008299671,0.739878286,0.014363437,0.015135434,0.065641706,0
5905,0.76618444,0.005729623,0.046285022,0.048622787,0.126569899,0.006608229,1
5906,0.207147518,0.038597836,0.311800933,0.327549382,0.070387728,0.044516602,0
5907,0.867181693,0.018892656,0.024987225,0.032695689,0.034452997,0.021789741,0
5908,0.027550623,0.005133513,0.631029519,0.043564072,0.286801564,0.005920709,0
5909,0.203102546,0.129939657,0.022159036,0.594921879,0.030553422,0.019323461,0
5910,0.701445377,0.021656735,0.174947377,0.037479212,0.039493622,0.024977676,1
5911,0.57794975,0.030614935,0.040490985,0.2598048,0.055829962,0.035309567,1
5912,0.040051495,0.007462803,0.917354065,0.012915149,0.013609305,0.008607182,3
5913,0.262532143,0.167961147,0.4675562,0.037479212,0.039493622,0.024977676,0
5914,0.852502313,0.010699276,0.014150748,0.090796314,0.019511398,0.012339951,0
5915,0.285366471,0.003301549,0.026670565,0.11723353,0.072932681,0.494495203,3
5916,0.867181693,0.018892656,0.024987225,0.032695689,0.034452997,0.021789741,1
5917,0.255774023,0.009978061,0.417644073,0.286899527,0.018196176,0.011508141,5
5918,0.555441453,0.00596033,0.007883068,0.010314965,0.010869367,0.409530817,1
5919,0.207147518,0.299349685,0.311800933,0.066797534,0.070387728,0.044516602,0
5920,0.326105262,0.007104618,0.249376557,0.012295274,0.396924218,0.008194072,5
5921,0.555140965,0.167961147,0.028642966,0.037479212,0.039493622,0.171282088,3
5922,0.518089314,0.391072723,0.057392505,0.012295274,0.012956113,0.008194072,0
5923,0.37112725,0.030614935,0.040490985,0.4666273,0.055829962,0.035309567,4
5924,0.847749788,0.021656735,0.028642966,0.037479212,0.039493622,0.024977676,1
5925,0.220341848,0.035042277,0.536491815,0.125298211,0.080925433,0.001900416,3
5926,0.71737472,0.008299671,0.235254358,0.014363437,0.015135434,0.00957238,2
5927,0.080774663,0.218404801,0.019905971,0.127723909,0.129123862,0.424066794,3
5928,0.229024803,0.018892656,0.024987225,0.670852578,0.034452997,0.021789741,4
5929,0.943054659,0.004130735,0.005463266,0.035054292,0.007532885,0.004764161,1
5930,0.147523697,0.021728471,0.666144297,0.023775363,0.061889609,0.078938563,3
5931,0.467899367,0.038597836,0.051049085,0.066797534,0.070387728,0.305268451,0
5932,0.304889859,0.306176454,0.208109459,0.102811382,0.070114567,0.007898279,2
5933,0.515175802,0.00596033,0.088414369,0.211643217,0.171931969,0.006874313,0
5934,0.467899367,0.038597836,0.311800933,0.066797534,0.070387728,0.044516602,2
5935,0.700586825,0.00879267,0.011629092,0.252815958,0.016034476,0.010140978,4
5936,0.57794975,0.030614935,0.247313485,0.052982301,0.055829962,0.035309567,5
5937,0.244095864,0.184947489,0.509996189,0.009203241,0.009697892,0.042059326,0
5938,0.207147518,0.299349685,0.311800933,0.066797534,0.070387728,0.044516602,0
5939,0.467899367,0.038597836,0.051049085,0.066797534,0.331139576,0.044516602,5
5940,0.178616077,0.002699462,0.587138488,0.004671697,0.223760867,0.00311341,3
5941,0.067124603,0.01250734,0.016542074,0.866592095,0.022808616,0.014425272,4
5942,0.836528961,0.037231159,0.103640988,0.008307841,0.008754366,0.005536684,0
5943,0.728651216,0.038597836,0.051049085,0.066797534,0.070387728,0.044516602,1
5944,0.443377648,0.007462803,0.009870223,0.46665707,0.013609305,0.059022951,4
5945,0.590368659,0.287356897,0.006149713,0.070870686,0.008479375,0.036774671,1
5946,0.31384755,0.247554232,0.16894567,0.050580615,0.010869367,0.208202565,2
5947,0.847749788,0.021656735,0.028642966,0.037479212,0.039493622,0.024977676,1
5948,0.212750792,0.008299671,0.459531659,0.014363437,0.295482061,0.00957238,2
5949,0.549166744,0.008299671,0.010977056,0.014363437,0.015135434,0.402057658,3
5950,0.474910152,0.04622598,0.370273922,0.010314965,0.091400668,0.006874313,0
5951,0.295629535,0.011532874,0.015253255,0.175781969,0.488500991,0.013301376,2
5952,0.207147518,0.038597836,0.311800933,0.066797534,0.070387728,0.305268451,0
5953,0.089917173,0.016754284,0.361715154,0.028995015,0.143738794,0.358879579,3
5954,0.478902034,0.025368217,0.033551732,0.386657773,0.04626195,0.029258294,0
5955,0.518089314,0.103096644,0.345368583,0.012295274,0.012956113,0.008194072,4
5956,0.207147518,0.038597836,0.051049085,0.327549382,0.331139576,0.044516602,4
5957,0.766037963,0.029491636,0.030147245,0.168272974,0.003706202,0.002343981,4
5958,0.811378901,0.002318869,0.034397655,0.004013042,0.145217078,0.002674455,2
5959,0.113319654,0.198800914,0.391269435,0.268781537,0.017047069,0.010781391,2
5960,0.405103345,0.01250734,0.016542074,0.444118668,0.107303302,0.014425272,4
5961,0.780222199,0.010699276,0.014150748,0.163076429,0.019511398,0.012339951,4
5962,0.912071457,0.01250734,0.016542074,0.021645241,0.022808616,0.014425272,4
5963,0.052889573,0.002801646,0.003705428,0.004848538,0.648621179,0.287133636,5
5964,0.467899367,0.299349685,0.051049085,0.066797534,0.070387728,0.044516602,0
5965,0.156681467,0.064368997,0.57167031,0.014363437,0.071204759,0.121711031,3
5966,0.341335763,0.444405377,0.008573504,0.186387602,0.011821357,0.007476397,2
5967,0.047188652,0.186992172,0.368028095,0.015216622,0.07543431,0.307140148,2
5968,0.81494719,0.006779241,0.008966152,0.149125866,0.01236275,0.007818801,4
5969,0.581787157,0.00879267,0.011629092,0.371615626,0.016034476,0.010140978,4
5970,0.40276612,0.006779241,0.100561945,0.240721659,0.01236275,0.236808284,4
5971,0.159195041,0.006210395,0.679493731,0.010747729,0.137190378,0.007162725,3
5972,0.467899367,0.038597836,0.311800933,0.066797534,0.070387728,0.044516602,0
5973,0.555376601,0.009347936,0.01236348,0.395083522,0.017047069,0.010781391,4
5974,0.207147518,0.299349685,0.051049085,0.327549382,0.070387728,0.044516602,4
5975,0.092920731,0.052602469,0.004794323,0.030762112,0.00661053,0.812309835,3
5976,0.81494719,0.052577138,0.008966152,0.103327969,0.01236275,0.007818801,1
5977,0.847816216,0.002801646,0.022632252,0.004848538,0.005109134,0.116792213,0
5978,0.207147518,0.038597836,0.051049085,0.327549382,0.070387728,0.305268451,0
5979,0.207147518,0.038597836,0.051049085,0.588301231,0.070387728,0.044516602,4
5980,0.492225609,0.009347936,0.201816458,0.016177567,0.017047069,0.263385361,3
5981,0.542658664,0.016754284,0.135344409,0.028995015,0.030553422,0.245694207,1
5982,0.323181889,0.009978061,0.013196876,0.017268062,0.624866971,0.011508141,5
5983,0.329733546,0.409895996,0.243713659,0.006123399,0.006452516,0.004080883,0
5984,0.112519299,0.00596033,0.007883068,0.453237119,0.413525871,0.006874313,0
5985,0.513736839,0.049314984,0.018732283,0.348651218,0.066890219,0.002674455,0
5986,0.073319731,0.013661679,0.387240587,0.300521791,0.209499589,0.015756623,5
5987,0.354113201,0.04622598,0.20921132,0.090846266,0.29272892,0.006874313,5
5988,0.467899367,0.038597836,0.311800933,0.066797534,0.070387728,0.044516602,3
5989,0.735466476,0.006482363,0.008573504,0.011218397,0.011821357,0.226437904,1
5990,0.78477225,0.030614935,0.040490985,0.052982301,0.055829962,0.035309567,1
5991,0.484287559,0.018892656,0.024987225,0.032695689,0.41734713,0.021789741,5
5992,0.701445377,0.021656735,0.174947377,0.037479212,0.039493622,0.024977676,1
